"id","minutes","met","intensity","steps","calories"
"2873212765",0,"2.9967741935483871","0.96774193548387096774","27.4838709677419355","2.6245204383290323"
"2873212765",1,"3.8096774193548387","1.16129032258064520000","39.6451612903225806","3.3361346163967742"
"2873212765",2,"4.7580645161290323","1.19354838709677420000","56.9032258064516129","4.1670048928870968"
"2873212765",3,"3.6193548387096774","0.93548387096774193548","35.0967741935483871","3.1690822051322581"
"2873212765",4,"3.0774193548387097","0.87096774193548387097","20.7096774193548387","2.6945634618806452"
"2873212765",5,"3.1935483870967742","0.90322580645161290323","25.9032258064516129","2.7963389446548387"
"2873212765",6,"3.0387096774193548","0.87096774193548387097","25.5806451612903226","2.6605892815806452"
"2873212765",7,"3.1000000000000000","0.80645161290322580645","23.5161290322580645","2.7149308977419355"
"2873212765",8,"2.9161290322580645","0.74193548387096774194","23.6129032258064516","2.5532492706774194"
"2873212765",9,"2.7935483870967742","0.77419354838709677419","18.4516129032258065","2.4460705595516129"
"2873212765",10,"2.6967741935483871","0.70967741935483870968","16.0000000000000000","2.3617356996193548"
"2873212765",11,"2.6516129032258065","0.70967741935483870968","14.9677419354838710","2.3222241132322581"
"2873212765",12,"2.5935483870967742","0.64516129032258064516","19.7096774193548387","2.2713524929838710"
"2873212765",13,"2.5161290322580645","0.61290322580645161290","19.1612903225806452","2.2029550748387097"
"2873212765",14,"2.6451612903225806","0.64516129032258064516","25.1935483870967742","2.3170273380774194"
"2873212765",15,"2.6645161290322581","0.77419354838709677419","18.5806451612903226","2.3331647572903226"
"2873212765",16,"2.7032258064516129","0.67741935483870967742","18.8709677419354839","2.3668137634838710"
"2873212765",17,"2.7419354838709677","0.74193548387096774194","20.4193548387096774","2.4017235079032258"
"2873212765",18,"2.7806451612903226","0.70967741935483870968","21.1290322580645161","2.4356486797290323"
"2873212765",19,"2.5548387096774194","0.67741935483870967742","16.1612903225806452","2.2378402871354839"
"2873212765",20,"2.6903225806451613","0.74193548387096774194","15.4838709677419355","2.3559260868161290"
"2873212765",21,"2.4354838709677419","0.58064516129032258065","18.1290322580645161","2.1336604452806452"
"2873212765",22,"2.3064516129032258","0.58064516129032258065","14.6129032258064516","2.0203559379258065"
"2873212765",23,"2.2354838709677419","0.54838709677419354839","15.7096774193548387","1.95787142168387100000"
"2873212765",24,"2.3322580645161290","0.64516129032258064516","13.7419354838709677","2.0427236922258065"
"2873212765",25,"1.96451612903225810000","0.48387096774193548387","8.8064516129032258","1.72032177064193550000"
"2873212765",26,"2.0354838709677419","0.48387096774193548387","10.7741935483870968","1.78302304397741940000"
"2873212765",27,"2.0935483870967742","0.54838709677419354839","11.1290322580645161","1.83377336878387100000"
"2873212765",28,"2.5516129032258065","0.70967741935483870968","18.4838709677419355","2.2346514482645161"
"2873212765",29,"2.5645161290322581","0.64516129032258064516","17.7096774193548387","2.2458449678935484"
"2873212765",30,"1.99677419354838710000","0.45161290322580645161","11.9032258064516129","1.74899723836451610000"
"2873212765",31,"2.4806451612903226","0.61290322580645161290","17.8064516129032258","2.1719527206064516"
"2873212765",32,"2.6580645161290323","0.70967741935483870968","21.5806451612903226","2.3276633735516129"
"2873212765",33,"2.6612903225806452","0.80645161290322580645","17.5483870967741935","2.3307888507838710"
"2873212765",34,"3.2451612903225806","0.87096774193548387097","25.8387096774193548","2.8424667504451613"
"2873212765",35,"3.4322580645161290","1.00000000000000000000","26.8064516129032258","3.0065035281580645"
"2873212765",36,"2.9806451612903226","0.90322580645161290323","20.1612903225806452","2.6107796392032258"
"2873212765",37,"2.9161290322580645","0.83870967741935483871","20.2580645161290323","2.5545641491387097"
"2873212765",38,"2.7806451612903226","0.77419354838709677419","16.7741935483870968","2.4355402742612903"
"2873212765",39,"2.5096774193548387","0.77419354838709677419","9.8064516129032258","2.1980603048838710"
"2873212765",40,"2.7806451612903226","0.83870967741935483871","14.3870967741935484","2.4352564081032258"
"2873212765",41,"2.9806451612903226","0.83870967741935483871","16.6129032258064516","2.6105241756225806"
"2873212765",42,"2.8032258064516129","0.70967741935483870968","16.1935483870967742","2.4553980192774194"
"2873212765",43,"3.1225806451612903","0.90322580645161290323","18.9677419354838710","2.7352416015387097"
"2873212765",44,"2.8193548387096774","0.80645161290322580645","16.8387096774193548","2.4695106340935484"
"2873212765",45,"3.1096774193548387","0.80645161290322580645","20.0967741935483871","2.7236919095322581"
"2873212765",46,"3.3548387096774194","0.83870967741935483871","20.5806451612903226","2.9380364475645161"
"2873212765",47,"2.9548387096774194","0.74193548387096774194","17.4516129032258065","2.5877422498096774"
"2873212765",48,"2.7806451612903226","0.70967741935483870968","16.2580645161290323","2.4358512720677419"
"2873212765",49,"2.7483870967741935","0.67741935483870967742","18.8064516129032258","2.4078666067774194"
"2873212765",50,"2.1838709677419355","0.58064516129032258065","5.5161290322580645","1.91359658585806450000"
"2873212765",51,"2.0677419354838710","0.35483870967741935484","6.3870967741935484","1.81134626172258060000"
"2873212765",52,"2.5387096774193548","0.51612903225806451613","11.0000000000000000","2.2236837014000000"
"2873212765",53,"2.2032258064516129","0.45161290322580645161","8.8709677419354839","1.93018044770645160000"
"2873212765",54,"2.1000000000000000","0.48387096774193548387","7.7741935483870968","1.83968498629032260000"
"2873212765",55,"1.68064516129032260000","0.35483870967741935484","3.4193548387096774","1.47197852595483870000"
"2873212765",56,"1.75161290322580650000","0.35483870967741935484","4.4516129032258065","1.53441401065161290000"
"2873212765",57,"2.0161290322580645","0.48387096774193548387","5.8387096774193548","1.76555531639677420000"
"2873212765",58,"2.0032258064516129","0.51612903225806451613","5.9032258064516129","1.75457596393225810000"
"2873212765",59,"1.97096774193548390000","0.48387096774193548387","6.3225806451612903","1.72603723310322580000"
